user,item,weight
1403,15939,1
1566,15939,1
1921,15939,1
2163,15939,1
2656,15939,1
2836,15939,1
3398,15939,1
4156,15939,1
4163,15939,1
4227,15939,1
1030,15940,1
1907,15940,1
2686,15940,1
5166,15940,1
182,15941,1
498,15941,1
894,15941,1
1762,15941,1
2266,15941,1
5040,15941,1
1636,15942,1
4156,15942,1
642,15943,1
1338,15943,1
1689,15943,1
1754,15943,1
1806,15943,1
1855,15943,1
1921,15943,1
3416,15943,1
140,15944,1
201,15944,1
252,15944,1
403,15944,1
632,15944,1
642,15944,1
766,15944,1
822,15944,1
841,15944,1
968,15944,1
991,15944,1
1030,15944,1
1447,15944,1
1631,15944,1
1684,15944,1
1691,15944,1
1808,15944,1
2062,15944,1
2456,15944,1
2632,15944,1
2651,15944,1
2738,15944,1
2838,15944,1
3038,15944,1
3299,15944,1
3559,15944,1
3717,15944,1
3744,15944,1
4001,15944,1
4346,15944,1
4731,15944,1
5173,15944,1
5401,15944,1
836,15945,1
981,15945,1
1171,15945,1
1919,15945,1
2086,15945,1
3020,15945,1
3822,15945,1
122,15946,1
376,15946,1
787,15946,1
1640,15946,1
1701,15946,1
2286,15946,1
2486,15946,1
2776,15946,1
2823,15946,1
3548,15946,1
3862,15946,1
376,15947,1
377,15947,1
1640,15947,1
1701,15947,1
2286,15947,1
3862,15947,1
3881,15947,1
645,15948,1
826,15948,1
1089,15948,1
1448,15948,1
2109,15948,1
2352,15948,1
3132,15948,1
3426,15948,1
4254,15948,1
126,15949,1
324,15949,1
598,15949,1
652,15949,1
2013,15949,1
4198,15949,1
4507,15949,1
5152,15949,1
5279,15949,1
106,15950,1
128,15950,1
201,15950,1
206,15950,1
552,15950,1
652,15950,1
1061,15950,1
2235,15950,1
4417,15950,1
117,15951,1
648,15951,1
831,15951,1
996,15951,1
3151,15951,1
3163,15951,1
3275,15951,1
4351,15951,1
4396,15951,1
4927,15951,1
5036,15951,1
3364,15952,1
3728,15952,1
982,15953,1
1360,15953,1
1640,15953,1
2026,15953,1
3862,15953,1
3867,15953,1
3881,15953,1
4493,15953,1
126,15954,1
652,15954,1
2836,15954,1
2876,15954,1
3220,15954,1
4731,15954,1
12,15955,1
277,15955,1
3425,15955,1
4143,15955,1
4191,15955,1
4512,15955,1
12,15957,1
4512,15957,1
49,15958,1
117,15958,1
300,15958,1
334,15958,1
709,15958,1
996,15958,1
1173,15958,1
1855,15958,1
2156,15958,1
2266,15958,1
2520,15958,1
2728,15958,1
3329,15958,1
3444,15958,1
3822,15958,1
3877,15958,1
4028,15958,1
4503,15958,1
4832,15958,1
5344,15958,1
2428,15960,1
2556,15960,1
3384,15960,1
4506,15960,1
1144,15961,1
1794,15961,1
1921,15961,1
2598,15961,1
2651,15961,1
3074,15961,1
5173,15961,1
552,15962,1
1027,15962,1
2554,15962,1
2836,15962,1
2838,15962,1
3005,15962,1
3151,15962,1
3382,15962,1
3737,15962,1
3879,15962,1
4227,15962,1
275,15964,1
952,15964,1
968,15964,1
1240,15964,1
1494,15964,1
1667,15964,1
1951,15964,1
3502,15964,1
4150,15964,1
4409,15964,1
126,15965,1
187,15965,1
1598,15965,1
1657,15965,1
1749,15965,1
1877,15965,1
2540,15965,1
2727,15965,1
3879,15965,1
4156,15965,1
4227,15965,1
5471,15965,1
5499,15965,1
341,15967,1
393,15967,1
610,15967,1
919,15967,1
1191,15967,1
1762,15967,1
2540,15967,1
4227,15967,1
5259,15967,1
126,15968,1
345,15968,1
704,15968,1
859,15968,1
1027,15968,1
1079,15968,1
1808,15968,1
2013,15968,1
2235,15968,1
2836,15968,1
3163,15968,1
3577,15968,1
3629,15968,1
3737,15968,1
4198,15968,1
4659,15968,1
5279,15968,1
117,15969,1
843,15969,1
891,15969,1
1564,15969,1
2089,15969,1
2189,15969,1
2472,15969,1
2950,15969,1
3034,15969,1
3572,15969,1
3774,15969,1
3858,15969,1
4211,15969,1
4807,15969,1
416,15970,1
715,15970,1
1030,15970,1
1033,15970,1
1069,15970,1
1343,15970,1
1441,15970,1
3622,15970,1
3879,15970,1
4095,15970,1
4163,15970,1
4768,15970,1
5166,15970,1
1089,15972,1
1951,15972,1
3752,15972,1
5432,15972,1
376,15973,1
820,15973,1
1762,15973,1
3621,15973,1
4493,15973,1
694,15974,1
1825,15974,1
1877,15974,1
2091,15974,1
2540,15974,1
1344,15976,1
5263,15976,1
5300,15976,1
46,15977,1
403,15977,1
552,15977,1
968,15977,1
981,15977,1
2947,15977,1
12,15978,1
126,15978,1
341,15978,1
610,15978,1
2235,15978,1
3357,15978,1
5029,15978,1
118,15979,1
300,15979,1
555,15979,1
1219,15979,1
1245,15979,1
1302,15979,1
1636,15979,1
1924,15979,1
2549,15979,1
3138,15979,1
3693,15979,1
4490,15979,1
4926,15979,1
5342,15979,1
2982,15982,1
126,15983,1
128,15983,1
201,15983,1
361,15983,1
403,15983,1
552,15983,1
598,15983,1
642,15983,1
1649,15983,1
1684,15983,1
1691,15983,1
1907,15983,1
2062,15983,1
2235,15983,1
2580,15983,1
2838,15983,1
2947,15983,1
2995,15983,1
3074,15983,1
3168,15983,1
3173,15983,1
3299,15983,1
3398,15983,1
3537,15983,1
3651,15983,1
3714,15983,1
3741,15983,1
3822,15983,1
3950,15983,1
4156,15983,1
4204,15983,1
4462,15983,1
4659,15983,1
4684,15983,1
4703,15983,1
4706,15983,1
4895,15983,1
5037,15983,1
5134,15983,1
5272,15983,1
5366,15983,1
5395,15983,1
117,15984,1
187,15984,1
334,15984,1
652,15984,1
709,15984,1
1403,15984,1
1808,15984,1
2235,15984,1
2656,15984,1
2836,15984,1
3093,15984,1
3559,15984,1
4163,15984,1
4227,15984,1
4703,15984,1
4731,15984,1
126,15985,1
128,15985,1
324,15985,1
487,15985,1
1754,15985,1
2235,15985,1
2656,15985,1
2711,15985,1
2786,15985,1
3020,15985,1
4881,15985,1
201,15986,1
1550,15986,1
1684,15986,1
1876,15986,1
2123,15986,1
2235,15986,1
2711,15986,1
3122,15986,1
3168,15986,1
3737,15986,1
4881,15986,1
130,15987,1
201,15987,1
1876,15987,1
2235,15987,1
2711,15987,1
3737,15987,1
4881,15987,1
5158,15987,1
5245,15987,1
1643,15989,1
2732,15989,1
2760,15989,1
4023,15989,1
4143,15989,1
648,15990,1
853,15990,1
1136,15990,1
1684,15990,1
1836,15990,1
1855,15990,1
1965,15990,1
2448,15990,1
2838,15990,1
3994,15990,1
4672,15990,1
4936,15990,1
5051,15990,1
5299,15990,1
1667,15992,1
1754,15992,1
3717,15992,1
4903,15992,1
4936,15992,1
5236,15992,1
5311,15992,1
128,15993,1
140,15993,1
201,15993,1
403,15993,1
968,15993,1
1667,15993,1
1962,15993,1
2257,15993,1
2393,15993,1
3035,15993,1
3168,15993,1
3537,15993,1
3744,15993,1
4095,15993,1
4204,15993,1
4274,15993,1
4936,15993,1
4996,15993,1
5166,15993,1
1030,15994,1
1667,15994,1
3299,15994,1
3737,15994,1
4274,15994,1
4936,15994,1
46,15997,1
403,15997,1
853,15997,1
968,15997,1
1836,15997,1
2257,15997,1
2645,15997,1
2947,15997,1
3994,15997,1
4229,15997,1
4702,15997,1
4936,15997,1
5037,15997,1
5051,15997,1
5166,15997,1
5212,15997,1
5504,15997,1
1598,15998,1
1907,15998,1
2367,15998,1
2686,15998,1
3005,15998,1
3063,15998,1
3316,15998,1
3810,15998,1
4759,15998,1
4830,15998,1
911,15999,1
3005,15999,1
3698,15999,1
187,16000,1
1836,16000,1
4936,16000,1
5051,16000,1
816,16002,1
1434,16002,1
1719,16002,1
1951,16002,1
2486,16002,1
2687,16002,1
2906,16002,1
4688,16002,1
5128,16002,1
5445,16002,1
610,16003,1
1030,16003,1
2367,16003,1
3582,16003,1
4127,16003,1
5051,16003,1
606,16004,1
709,16004,1
816,16004,1
1431,16004,1
2721,16004,1
4503,16004,1
5128,16004,1
5361,16004,1
5445,16004,1
1667,16005,1
329,16006,1
952,16006,1
1030,16006,1
1385,16006,1
1441,16006,1
1636,16006,1
2609,16006,1
2621,16006,1
3537,16006,1
3673,16006,1
3752,16006,1
4153,16006,1
4660,16006,1
4936,16006,1
5060,16006,1
5249,16006,1
237,16007,1
460,16007,1
840,16007,1
1033,16007,1
1403,16007,1
1431,16007,1
1762,16007,1
2836,16007,1
3093,16007,1
3138,16007,1
3163,16007,1
3961,16007,1
4163,16007,1
4227,16007,1
4731,16007,1
5029,16007,1
5166,16007,1
126,16008,1
1296,16008,1
1836,16008,1
2727,16008,1
3151,16008,1
3537,16008,1
3557,16008,1
4156,16008,1
4915,16008,1
5037,16008,1
5519,16008,1
610,16009,1
2836,16009,1
2881,16009,1
3070,16009,1
3629,16009,1
3879,16009,1
4053,16009,1
324,16010,1
652,16010,1
1061,16010,1
2645,16010,1
3126,16010,1
4127,16010,1
4830,16010,1
361,16012,1
435,16012,1
1933,16012,1
2090,16012,1
2361,16012,1
2648,16012,1
4236,16012,1
5498,16012,1
275,16013,1
479,16013,1
952,16013,1
1667,16013,1
117,16014,1
204,16014,1
709,16014,1
753,16014,1
1079,16014,1
1181,16014,1
1762,16014,1
1951,16014,1
2015,16014,1
3219,16014,1
3737,16014,1
4198,16014,1
4915,16014,1
5272,16014,1
201,16015,1
1030,16015,1
2474,16015,1
3879,16015,1
4408,16015,1
4620,16015,1
4759,16015,1
5166,16015,1
140,16016,1
403,16016,1
652,16016,1
968,16016,1
1598,16016,1
2077,16016,1
2257,16016,1
2738,16016,1
2947,16016,1
4001,16016,1
4229,16016,1
4853,16016,1
5272,16016,1
5341,16016,1
5499,16016,1
1088,16017,1
2082,16017,1
2484,16017,1
3128,16017,1
4153,16017,1
4204,16017,1
4545,16017,1
272,16018,1
426,16018,1
642,16018,1
652,16018,1
685,16018,1
916,16018,1
968,16018,1
990,16018,1
1070,16018,1
1401,16018,1
1403,16018,1
1631,16018,1
1921,16018,1
1927,16018,1
1996,16018,1
2091,16018,1
2505,16018,1
2923,16018,1
3074,16018,1
3168,16018,1
3398,16018,1
3559,16018,1
3635,16018,1
3714,16018,1
3737,16018,1
3822,16018,1
4176,16018,1
4659,16018,1
5078,16018,1
5139,16018,1
126,16019,1
853,16019,1
1030,16019,1
3635,16019,1
3737,16019,1
4830,16019,1
1978,16021,1
2648,16021,1
4333,16021,1
4621,16021,1
4937,16021,1
5323,16021,1
5518,16021,1
610,16023,1
968,16023,1
2149,16023,1
2257,16023,1
2489,16023,1
2651,16023,1
3035,16023,1
3074,16023,1
4001,16023,1
4131,16023,1
4702,16023,1
126,16025,1
357,16025,1
652,16025,1
685,16025,1
1907,16025,1
1994,16025,1
2367,16025,1
2559,16025,1
3577,16025,1
4127,16025,1
4731,16025,1
1643,16026,1
1684,16026,1
2881,16026,1
3070,16026,1
3537,16026,1
3816,16026,1
4153,16026,1
4936,16026,1
5249,16026,1
1061,16027,1
3582,16027,1
4903,16027,1
5051,16027,1
311,16029,1
1069,16029,1
1636,16029,1
1951,16029,1
2576,16029,1
2651,16029,1
3537,16029,1
4394,16029,1
5249,16029,1
610,16030,1
820,16030,1
1684,16030,1
2651,16030,1
4583,16030,1
5051,16030,1
5060,16030,1
128,16031,1
201,16031,1
206,16031,1
233,16031,1
403,16031,1
552,16031,1
1684,16031,1
2235,16031,1
2906,16031,1
3168,16031,1
3173,16031,1
3537,16031,1
3950,16031,1
4408,16031,1
4881,16031,1
5051,16031,1
5166,16031,1
610,16032,1
853,16032,1
2947,16032,1
4329,16032,1
5051,16032,1
1894,16033,1
2848,16033,1
2882,16033,1
195,16034,1
610,16034,1
648,16034,1
1338,16034,1
1754,16034,1
1933,16034,1
3638,16034,1
4659,16034,1
4936,16034,1
5272,16034,1
126,16035,1
652,16035,1
1907,16035,1
3698,16035,1
4127,16035,1
4629,16035,1
4830,16035,1
642,16036,1
694,16036,1
1749,16036,1
1808,16036,1
1921,16036,1
2505,16036,1
3132,16036,1
49,16037,1
837,16037,1
968,16037,1
1030,16037,1
1212,16037,1
1687,16037,1
2435,16037,1
2474,16037,1
2484,16037,1
2721,16037,1
2947,16037,1
3299,16037,1
3737,16037,1
4131,16037,1
4204,16037,1
4285,16037,1
4649,16037,1
4759,16037,1
4830,16037,1
4936,16037,1
5134,16037,1
5166,16037,1
5272,16037,1
5279,16037,1
5344,16037,1
326,16038,1
1441,16038,1
2125,16038,1
3194,16038,1
3879,16038,1
4053,16038,1
4309,16038,1
4583,16038,1
5060,16038,1
5166,16038,1
5272,16038,1
324,16040,1
753,16040,1
822,16040,1
1828,16040,1
2711,16040,1
3038,16040,1
5051,16040,1
215,16041,1
278,16041,1
831,16041,1
1480,16041,1
1643,16041,1
2395,16041,1
3991,16041,1
4396,16041,1
4540,16041,1
1030,16042,1
1061,16042,1
2163,16042,1
2367,16042,1
2836,16042,1
3737,16042,1
4830,16042,1
4903,16042,1
5249,16042,1
57,16043,1
143,16043,1
266,16043,1
311,16043,1
466,16043,1
618,16043,1
649,16043,1
1030,16043,1
1185,16043,1
1432,16043,1
1441,16043,1
1576,16043,1
1643,16043,1
1683,16043,1
2125,16043,1
2394,16043,1
2741,16043,1
2853,16043,1
2908,16043,1
3336,16043,1
3386,16043,1
3481,16043,1
3537,16043,1
3618,16043,1
3673,16043,1
3816,16043,1
3973,16043,1
4053,16043,1
4104,16043,1
4143,16043,1
4342,16043,1
4583,16043,1
5060,16043,1
5166,16043,1
5249,16043,1
5504,16043,1
651,16044,1
1089,16044,1
1831,16044,1
3576,16044,1
4245,16044,1
4254,16044,1
12,16045,1
15,16045,1
57,16045,1
73,16045,1
74,16045,1
143,16045,1
182,16045,1
204,16045,1
235,16045,1
266,16045,1
295,16045,1
300,16045,1
311,16045,1
312,16045,1
321,16045,1
328,16045,1
361,16045,1
362,16045,1
377,16045,1
383,16045,1
399,16045,1
403,16045,1
466,16045,1
498,16045,1
540,16045,1
610,16045,1
618,16045,1
648,16045,1
652,16045,1
662,16045,1
678,16045,1
681,16045,1
694,16045,1
700,16045,1
702,16045,1
744,16045,1
754,16045,1
807,16045,1
816,16045,1
853,16045,1
859,16045,1
865,16045,1
985,16045,1
1008,16045,1
1035,16045,1
1083,16045,1
1094,16045,1
1134,16045,1
1138,16045,1
1139,16045,1
1144,16045,1
1152,16045,1
1157,16045,1
1161,16045,1
1164,16045,1
1169,16045,1
1204,16045,1
1219,16045,1
1226,16045,1
1245,16045,1
1302,16045,1
1303,16045,1
1308,16045,1
1319,16045,1
1336,16045,1
1355,16045,1
1367,16045,1
1396,16045,1
1406,16045,1
1411,16045,1
1430,16045,1
1431,16045,1
1480,16045,1
1493,16045,1
1509,16045,1
1613,16045,1
1627,16045,1
1640,16045,1
1643,16045,1
1659,16045,1
1666,16045,1
1683,16045,1
1687,16045,1
1689,16045,1
1691,16045,1
1693,16045,1
1752,16045,1
1754,16045,1
1762,16045,1
1778,16045,1
1790,16045,1
1794,16045,1
1817,16045,1
1831,16045,1
1859,16045,1
1908,16045,1
1912,16045,1
1924,16045,1
1933,16045,1
1951,16045,1
1957,16045,1
2026,16045,1
2089,16045,1
2093,16045,1
2104,16045,1
2107,16045,1
2123,16045,1
2131,16045,1
2184,16045,1
2206,16045,1
2254,16045,1
2286,16045,1
2314,16045,1
2341,16045,1
2344,16045,1
2390,16045,1
2417,16045,1
2481,16045,1
2488,16045,1
2495,16045,1
2532,16045,1
2533,16045,1
2586,16045,1
2621,16045,1
2646,16045,1
2651,16045,1
2654,16045,1
2665,16045,1
2687,16045,1
2702,16045,1
2716,16045,1
2717,16045,1
2719,16045,1
2741,16045,1
2776,16045,1
2784,16045,1
2786,16045,1
2799,16045,1
2841,16045,1
2847,16045,1
2917,16045,1
2930,16045,1
2964,16045,1
2972,16045,1
2974,16045,1
2995,16045,1
3030,16045,1
3052,16045,1
3055,16045,1
3140,16045,1
3151,16045,1
3175,16045,1
3187,16045,1
3195,16045,1
3237,16045,1
3258,16045,1
3267,16045,1
3280,16045,1
3329,16045,1
3334,16045,1
3343,16045,1
3359,16045,1
3386,16045,1
3401,16045,1
3422,16045,1
3446,16045,1
3481,16045,1
3484,16045,1
3515,16045,1
3537,16045,1
3554,16045,1
3555,16045,1
3608,16045,1
3618,16045,1
3630,16045,1
3635,16045,1
3673,16045,1
3693,16045,1
3702,16045,1
3719,16045,1
3726,16045,1
3761,16045,1
3768,16045,1
3783,16045,1
3787,16045,1
3816,16045,1
3822,16045,1
3845,16045,1
3862,16045,1
3931,16045,1
3962,16045,1
3989,16045,1
4001,16045,1
4061,16045,1
4085,16045,1
4104,16045,1
4171,16045,1
4173,16045,1
4179,16045,1
4198,16045,1
4206,16045,1
4227,16045,1
4231,16045,1
4236,16045,1
4258,16045,1
4263,16045,1
4271,16045,1
4290,16045,1
4308,16045,1
4310,16045,1
4317,16045,1
4339,16045,1
4346,16045,1
4365,16045,1
4367,16045,1
4393,16045,1
4461,16045,1
4465,16045,1
4478,16045,1
4493,16045,1
4503,16045,1
4512,16045,1
4537,16045,1
4549,16045,1
4550,16045,1
4556,16045,1
4583,16045,1
4604,16045,1
4630,16045,1
4649,16045,1
4659,16045,1
4687,16045,1
4701,16045,1
4703,16045,1
4727,16045,1
4736,16045,1
4771,16045,1
4774,16045,1
4786,16045,1
4836,16045,1
4844,16045,1
4915,16045,1
4943,16045,1
4951,16045,1
4982,16045,1
5009,16045,1
5057,16045,1
5060,16045,1
5075,16045,1
5093,16045,1
5128,16045,1
5134,16045,1
5150,16045,1
5153,16045,1
5163,16045,1
5178,16045,1
5222,16045,1
5228,16045,1
5242,16045,1
5249,16045,1
5256,16045,1
5263,16045,1
5290,16045,1
5308,16045,1
5344,16045,1
5354,16045,1
5445,16045,1
5473,16045,1
5504,16045,1
5508,16045,1
5511,16045,1
5537,16045,1
5549,16045,1
140,16047,1
968,16047,1
2257,16047,1
2651,16047,1
5051,16047,1
1820,16048,1
3034,16048,1
4353,16048,1
4660,16048,1
4949,16048,1
1104,16049,1
1640,16049,1
3140,16049,1
3862,16049,1
3881,16049,1
4493,16049,1
324,16050,1
1030,16050,1
1079,16050,1
1108,16050,1
1836,16050,1
2176,16050,1
3557,16050,1
4131,16050,1
4156,16050,1
4936,16050,1
338,16052,1
927,16052,1
980,16052,1
1643,16052,1
1889,16052,1
2531,16052,1
3816,16052,1
3847,16052,1
4143,16052,1
4153,16052,1
4187,16052,1
4540,16052,1
57,16053,1
649,16053,1
1643,16053,1
2394,16053,1
2741,16053,1
3816,16053,1
4143,16053,1
4540,16053,1
57,16055,1
754,16055,1
1139,16055,1
1322,16055,1
1643,16055,1
2982,16055,1
3816,16055,1
4540,16055,1
57,16056,1
1139,16056,1
1643,16056,1
2982,16056,1
3816,16056,1
4023,16056,1
4540,16056,1
57,16057,1
1139,16057,1
1643,16057,1
2982,16057,1
3816,16057,1
4540,16057,1
74,16058,1
610,16058,1
653,16058,1
853,16058,1
1598,16058,1
2163,16058,1
2474,16058,1
2554,16058,1
2823,16058,1
2881,16058,1
3070,16058,1
3299,16058,1
3398,16058,1
3635,16058,1
4156,16058,1
4620,16058,1
4649,16058,1
4731,16058,1
4830,16058,1
5166,16058,1
57,16060,1
1139,16060,1
1643,16060,1
2982,16060,1
3816,16060,1
4540,16060,1
57,16061,1
1643,16061,1
2741,16061,1
2982,16061,1
3816,16061,1
4023,16061,1
4540,16061,1
652,16063,1
1403,16063,1
1580,16063,1
3163,16063,1
3737,16063,1
4148,16063,1
4227,16063,1
4649,16063,1
5097,16063,1
23,16066,1
479,16066,1
778,16066,1
1493,16066,1
2062,16066,1
4329,16066,1
5023,16066,1
1071,16067,1
2093,16067,1
2656,16067,1
4722,16067,1
5549,16067,1
187,16068,1
204,16068,1
727,16068,1
753,16068,1
919,16068,1
1039,16068,1
1431,16068,1
1836,16068,1
2163,16068,1
2176,16068,1
3481,16068,1
4156,16068,1
5166,16068,1
272,16071,1
642,16071,1
777,16071,1
822,16071,1
1636,16071,1
1996,16071,1
2505,16071,1
3714,16071,1
3737,16071,1
4936,16071,1
822,16072,1
1689,16072,1
1754,16072,1
1806,16072,1
1921,16072,1
2904,16072,1
3066,16072,1
4583,16072,1
5060,16072,1
5297,16072,1
2327,16073,1
2394,16073,1
3618,16073,1
816,16074,1
837,16074,1
1212,16074,1
1951,16074,1
3231,16074,1
3537,16074,1
5128,16074,1
5445,16074,1
1376,16075,1
1951,16075,1
2532,16075,1
2961,16075,1
5128,16075,1
5344,16075,1
260,16076,1
273,16076,1
338,16076,1
927,16076,1
1139,16076,1
1643,16076,1
2531,16076,1
3816,16076,1
3847,16076,1
140,16077,1
685,16077,1
822,16077,1
1907,16077,1
2393,16077,1
2484,16077,1
3220,16077,1
4163,16077,1
4346,16077,1
4408,16077,1
4702,16077,1
4731,16077,1
5401,16077,1
5484,16077,1
201,16078,1
324,16078,1
685,16078,1
744,16078,1
822,16078,1
991,16078,1
1030,16078,1
1364,16078,1
1636,16078,1
1808,16078,1
3074,16078,1
3138,16078,1
3559,16078,1
3798,16078,1
3822,16078,1
3863,16078,1
4649,16078,1
4703,16078,1
4716,16078,1
4915,16078,1
5078,16078,1
5366,16078,1
5401,16078,1
5498,16078,1
5504,16078,1
201,16079,1
617,16080,1
649,16080,1
757,16080,1
836,16080,1
1139,16080,1
2505,16080,1
2582,16080,1
3070,16080,1
3806,16080,1
4053,16080,1
4156,16080,1
1667,16082,1
1754,16082,1
2062,16082,1
2947,16082,1
3737,16082,1
4224,16082,1
4721,16082,1
4996,16082,1
275,16083,1
968,16083,1
1636,16083,1
1667,16083,1
2257,16083,1
2484,16083,1
3363,16083,1
289,16085,1
1493,16085,1
1951,16085,1
2836,16085,1
2945,16085,1
3577,16085,1
3737,16085,1
4163,16085,1
4503,16085,1
4659,16085,1
5023,16085,1
5344,16085,1
653,16086,1
1030,16086,1
3537,16086,1
4035,16086,1
4227,16086,1
4881,16086,1
4915,16086,1
5037,16086,1
122,16089,1
376,16089,1
787,16089,1
1640,16089,1
1701,16089,1
2286,16089,1
2776,16089,1
2823,16089,1
3862,16089,1
4768,16089,1
4819,16089,1
5189,16089,1
5250,16089,1
376,16090,1
1640,16090,1
1701,16090,1
2776,16090,1
3391,16090,1
3862,16090,1
4522,16090,1
5272,16090,1
1912,16091,1
2015,16091,1
2836,16091,1
3806,16091,1
4156,16091,1
5272,16091,1
128,16092,1
820,16092,1
2062,16092,1
3173,16092,1
3537,16092,1
4156,16092,1
4936,16092,1
5249,16092,1
74,16093,1
649,16093,1
4594,16093,1
1030,16094,1
2367,16094,1
2738,16094,1
3810,16094,1
128,16095,1
1030,16095,1
3537,16095,1
3693,16095,1
4936,16095,1
5272,16095,1
5343,16095,1
215,16097,1
610,16097,1
727,16097,1
1762,16097,1
2836,16097,1
2992,16097,1
3163,16097,1
4148,16097,1
4227,16097,1
4911,16097,1
5479,16097,1
1,16098,1
15,16098,1
311,16098,1
338,16098,1
635,16098,1
927,16098,1
1296,16098,1
1480,16098,1
1643,16098,1
1703,16098,1
2998,16098,1
3030,16098,1
4342,16098,1
4540,16098,1
5509,16098,1
140,16099,1
403,16099,1
853,16099,1
968,16099,1
1030,16099,1
2062,16099,1
2163,16099,1
2535,16099,1
3168,16099,1
3299,16099,1
3446,16099,1
4156,16099,1
4346,16099,1
4903,16099,1
5158,16099,1
5401,16099,1
33,16101,1
610,16101,1
1494,16101,1
1667,16101,1
2171,16101,1
2274,16101,1
4156,16101,1
4936,16101,1
859,16102,1
980,16102,1
1296,16102,1
1403,16102,1
1492,16102,1
1749,16102,1
2836,16102,1
3163,16102,1
3737,16102,1
4156,16102,1
4227,16102,1
4512,16102,1
4731,16102,1
4881,16102,1
187,16104,1
1108,16104,1
1431,16104,1
1657,16104,1
1762,16104,1
3557,16104,1
3806,16104,1
3879,16104,1
4156,16104,1
4936,16104,1
128,16105,1
201,16105,1
543,16105,1
642,16105,1
652,16105,1
1649,16105,1
1684,16105,1
1687,16105,1
1754,16105,1
1808,16105,1
1876,16105,1
2369,16105,1
2435,16105,1
2656,16105,1
2874,16105,1
3031,16105,1
3173,16105,1
3186,16105,1
3299,16105,1
3524,16105,1
3537,16105,1
3577,16105,1
3628,16105,1
3721,16105,1
3798,16105,1
3822,16105,1
4462,16105,1
4703,16105,1
4731,16105,1
4844,16105,1
4903,16105,1
4915,16105,1
5158,16105,1
5166,16105,1
5401,16105,1
498,16106,1
1825,16106,1
3741,16106,1
4156,16106,1
4333,16106,1
4503,16106,1
4874,16106,1
140,16107,1
3806,16107,1
3989,16107,1
4156,16107,1
4915,16107,1
2505,16108,1
3806,16108,1
3879,16108,1
4053,16108,1
4156,16108,1
4936,16108,1
1092,16110,1
2741,16110,1
3137,16110,1
3336,16110,1
5391,16110,1
370,16111,1
948,16111,1
1902,16111,1
2156,16111,1
2648,16111,1
3080,16111,1
4468,16111,1
5371,16111,1
5498,16111,1
1030,16112,1
2836,16112,1
2876,16112,1
3806,16112,1
4156,16112,1
4163,16112,1
4731,16112,1
4759,16112,1
5479,16112,1
324,16114,1
991,16114,1
1715,16114,1
1921,16114,1
2505,16114,1
3066,16114,1
3132,16114,1
4649,16114,1
5272,16114,1
187,16115,1
204,16115,1
289,16115,1
642,16115,1
653,16115,1
694,16115,1
744,16115,1
753,16115,1
836,16115,1
949,16115,1
1001,16115,1
1079,16115,1
1084,16115,1
1212,16115,1
1667,16115,1
1689,16115,1
1715,16115,1
1754,16115,1
1855,16115,1
1933,16115,1
1951,16115,1
2095,16115,1
2206,16115,1
2444,16115,1
2578,16115,1
2687,16115,1
2721,16115,1
2774,16115,1
2841,16115,1
2995,16115,1
3055,16115,1
3481,16115,1
3537,16115,1
3822,16115,1
4002,16115,1
4503,16115,1
4649,16115,1
4741,16115,1
5128,16115,1
5228,16115,1
5498,16115,1
201,16116,1
324,16116,1
642,16116,1
694,16116,1
990,16116,1
1403,16116,1
2091,16116,1
2665,16116,1
3186,16116,1
117,16117,1
610,16117,1
996,16117,1
2836,16117,1
2919,16117,1
3151,16117,1
3303,16117,1
3557,16117,1
3581,16117,1
3737,16117,1
3799,16117,1
4131,16117,1
4258,16117,1
4638,16117,1
5259,16117,1
598,16118,1
642,16118,1
694,16118,1
822,16118,1
1070,16118,1
1754,16118,1
2505,16118,1
3074,16118,1
324,16119,1
345,16119,1
598,16119,1
653,16119,1
1079,16119,1
1859,16119,1
1921,16119,1
4881,16119,1
5128,16119,1
272,16120,1
822,16120,1
968,16120,1
1001,16120,1
1030,16120,1
1996,16120,1
3074,16120,1
3168,16120,1
4716,16120,1
341,16121,1
753,16121,1
1030,16121,1
2554,16121,1
3151,16121,1
4227,16121,1
5097,16121,1
1978,16123,1
2648,16123,1
4188,16123,1
4333,16123,1
4937,16123,1
5323,16123,1
5518,16123,1
552,16124,1
652,16124,1
753,16124,1
2369,16124,1
2721,16124,1
3524,16124,1
3721,16124,1
3737,16124,1
4153,16124,1
4649,16124,1
1927,16125,1
3635,16125,1
3831,16125,1
187,16127,1
289,16127,1
638,16127,1
709,16127,1
753,16127,1
919,16127,1
996,16127,1
1070,16127,1
1079,16127,1
1762,16127,1
2229,16127,1
2721,16127,1
2945,16127,1
3163,16127,1
3741,16127,1
4003,16127,1
4156,16127,1
5200,16127,1
5500,16127,1
3434,16128,1
610,16130,1
1135,16130,1
1951,16130,1
3043,16130,1
140,16131,1
853,16131,1
1135,16131,1
1927,16131,1
2484,16131,1
2554,16131,1
3299,16131,1
3398,16131,1
3446,16131,1
3502,16131,1
3635,16131,1
3810,16131,1
4131,16131,1
4204,16131,1
4579,16131,1
5037,16131,1
233,16132,1
403,16132,1
853,16132,1
968,16132,1
2881,16132,1
3070,16132,1
769,16133,1
2881,16133,1
3070,16133,1
4739,16133,1
23,16134,1
598,16134,1
877,16134,1
3018,16134,1
3043,16134,1
3132,16134,1
3662,16134,1
4114,16134,1
4153,16134,1
